Start Time,Lat,Long,Velocity,Time ,Time Offset,
,37.4278584,-122.1719751,3.519634,4.29044E+14,,
,37.427862,-122.1719902,4.398253,4.29045E+14,,
,37.4278726,-122.1720398,4.43,4.29045E+14,,
,37.4278718,-122.1720293,4.752081,4.29045E+14,,
,37.42788231,-122.172087,4.26,4.29046E+14,,
,37.4278824,-122.1720911,4.494735,4.29046E+14,,
,37.4278868,-122.1721209,4.294769,4.29047E+14,,
,37.42789062,-122.1721326,4.06,4.29047E+14,,
,37.4278913,-122.172147,4.082814,4.29048E+14,,
,37.42789469,-122.1721761,3.79,4.29048E+14,,
,37.4278948,-122.1721685,4.077925,4.29048E+14,,
,37.4278975,-122.172194,3.834998,4.29049E+14,,
,37.42788972,-122.1722202,4.21,4.29049E+14,,
,37.4278981,-122.1722187,3.78854,4.29049E+14,,
,37.4279381,-122.1722811,,4.29045E+14,,
,37.427884,-122.1722667,2.783488,4.2905E+14,,
,37.42787535,-122.1722651,4.18,4.2905E+14,,
,37.42786226,-122.1722997,2.77,4.29051E+14,,
,37.4278642,-122.1723031,4.152435,4.29051E+14,,
,37.4278561,-122.1723174,3.002493,4.29052E+14,,
,37.42779125,-122.1723012,6.55,4.29052E+14,,
,37.4278095,-122.1723115,6.367788,4.29052E+14,,
,37.42775345,-122.1723142,5.06,4.29053E+14,,
,37.4277533,-122.172316,5.078662,4.29053E+14,,
,37.42770706,-122.1723398,5.46,4.29054E+14,,
,37.4277073,-122.1723335,5.452566,4.29054E+14,,
,37.42766304,-122.1723546,5.01,4.29055E+14,,
,37.4276625,-122.1723552,5.083345,4.29055E+14,,
,37.42761887,-122.1723784,5.01,4.29056E+14,,
,37.4276191,-122.1723764,5.016384,4.29056E+14,,
,37.42757764,-122.1723995,5.15,4.29057E+14,,
,37.4275769,-122.1723979,5.123013,4.29057E+14,,
,37.42752788,-122.1723983,5.16,4.29058E+14,,
,37.4275293,-122.172403,5.150298,4.29058E+14,,
,37.42748447,-122.1724173,4.99,4.29059E+14,,
,37.4274843,-122.1724135,4.997731,4.29059E+14,,
,37.4274455,-122.1724317,4.78,4.2906E+14,,
,37.4274445,-122.172432,3.005421,4.2906E+14,,
,37.4274385,-122.1724363,3.954285,4.29061E+14,,
